OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice
REC-335372,13315,Fine Milled Oatcakes,Nairn's,218 g,"Frankrijk,Verenigd Koninkrijk",2024-12-20,4.83
REC-824167,8454,Chips de lentilles saveur tomate mozza,,85 g,France,2025-11-14,7.7
REC-892701,8042,Fruit & Seed Oatcakes,Nairn's,,"France,United Kingdom,United States,en:united-kingdom",2024-11-27,3.52
REC-109243,7429,Milka oreo,Milka Oreo,25g,"France,Morocco,Maroc",2025-06-08,2.72
REC-222245,8897,Chocolate negro,"Carrefour BIO, Carrefour",100 g,"Belgium, France, French Polynesia, Italy, Spain, en:morocco",2025-03-28,9.67
REC-603051,7517,Cocoa Orange,Nakd,35g,Royaume-Uni,2025-08-06,16.7
REC-147698,13137,Savane,Brossard,310 g,France,2024-07-02,21.12
REC-909087,14717,Nutabella,null,900g,Morocco,2024-07-25,18.46
REC-659364,13462,Absolute black dark chocolate,Montezuma's,90 g,"España,Reino Unido",2025-03-30,7.04
REC-431149,8527,eyoo,Excelo,,"France, en:morocco",2025-05-05,19.74
REC-194215,6870,Flash Wondermint Gum,Flash,5 pieces / 12g,"France, en:morocco",2024-07-23,17.85
REC-801190,13662,Biscuits Mega Duo imp,Gullón,500g,"Francia,Marruecos,España,fr:Francia",2025-12-15,7.25
REC-531273,9147,cooky,be,100g,Morocco,2024-12-22,10.84
REC-426965,14311,Dark Chocolate Chip Oat Biscuits,Nairn's,200 g,"France, New Zealand, United Kingdom, en:ireland",2024-06-21,1.2
REC-412341,14101,180G LT NOISETTE COTE D OR,Côte d'Or,180g,"Algeria, France, Luxembourg, en:morocco",2025-02-23,10.13
REC-842128,14185,Dark Chocolate,TESCO finest,100g,en:united-kingdom,2025-05-06,12.39
REC-513271,10123,Merci Finest Selection Assorted Chocolates,Storck,250unknown,"Austria,Belgium,Bulgaria,France,Germany,Hungary,Morocco,Netherlands,North Macedonia,Poland,Romania,Sweden,Switzerland,United Kingdom",2024-06-15,13.74
REC-901924,5988,LOTUS BISCOFF Speculoos Original - 250g (2x125g),"Lotus Bakeries, Lotus",250 g,"Belgium, France, en:morocco",2025-10-22,6.98
REC-738096,8362,Noir 70% Intense,,100 g,"Belgique,France,Italie,Maroc",2025-02-21,23.87
REC-554502,11920,Biscuits Germe de Blé et Pépites de Chocolat,"Lidl,Sondey","200 g, 4 pochons de 5 biscuits",France,2024-03-16,4.49
REC-415207,14283,Milka wholenut,Milka,,"France,Maroc",2025-04-14,2.02
REC-932547,13331,nakd peanut butter protein bar,Nakd,3 x 45g,"France, United Kingdom, en:belgium",2024-05-02,16.1
REC-225200,13078,Fine & Gourmande Noir 70%,"Fine gourmande,Poulain",100 g,"France,Maroc",2025-08-05,17.64
REC-700756,6550,Barre céréales Protéines peanut& chocolat🍫,Nature Valley,160 g,"Bélgica,Francia,España,Reino Unido",2025-05-22,3.22
REC-104753,5467,Nature Valley Crunchy Oats & Honey,Nature Valley,,"Francia,Grecia,Irlanda,España,Reino Unido",2025-01-01,13.98
REC-563677,10401,B'ono Wafer,Excelo,ja,en:Morocco,2024-02-18,22.57
REC-215776,13213,Cracotte Chocolat,"LU,Mondelez",200 g,"Belgique,France,La Réunion,Suisse",2025-09-15,8.73
REC-528518,12571,Tortilla Nachips Original,"Old El Paso,General Mills",185g,"Austria,Bélgica,Dinamarca,Finlandia,Francia,Alemania,Grecia,Islandia,Irlanda,Italia,Países Bajos,Noruega,Polonia,España,Suecia,Suiza,Reino Unido",2025-12-19,
REC-636347,13593,Tentation aiguebelle,Aiguebelle,,Morocco,2024-11-16,14.26
REC-411150,6118,Nut & fruit mix classic,"Alesto, Lidl",200g,"Bulgarie,Croatie,France,Allemagne,Pologne,Roumanie,Serbie,Espagne",2025-04-13,3.62
REC-740006,14976,Baiocchi nocciola 260g,"Barilla, Mulino Bianco - Barilla - Barilla G. e R. Fratelli - Società per Azioni - Via Mantova, 166, 43122 Parma - Italy",260 g,"France,Germany,Italy,Spain,Switzerland",2026-01-18,1.02
REC-786767,11518,Table Water,Carr's,125g,"France,Irlande,Royaume-Uni",2025-03-02,4.99
REC-546635,8778,Biscoff,,250g,"Armenien,Irland,Neuseeland,Spanien,Vereinigtes Königreich",2025-09-16,11.99
REC-140146,5570,B-ready 6 pièces,Ferrero,132 g,"Bélgica,Francia,Alemania,Italia,Luxemburgo,Martinica,Mauricio,Marruecos,Nueva Caledonia,Reunión,España,Suiza,República de China,Tailandia,Reino Unido",2025-01-10,10.97
REC-594620,8463,Cheese & Onion Flavour Potato Crisps,Walkers,25 g,United Kingdom,2025-05-19,7.05
REC-116922,7404,Pim's Sinaasappel,LU,150 g e  [12 biscuits],"Belgique,France,Pays-Bas,Espagne,Suisse",2025-05-03,17.63
REC-307325,5909,Dark Chocolate Nuts & Sea Salt Bars,KIND,3 x 30g = 90g,en:gb,2025-07-27,19.81
REC-147375,13240,Noir intense dessert 70%,Lindt,200 g,"France,Maroc,Royaume-Uni",2026-01-27,5.7
REC-255248,6169,Biscuits Soja Figue,Gerblé,270 g,"Belgique,France,Maroc,La Réunion,Suisse",2024-10-30,5.23
REC-477166,11681,CREAM CRACKERS,Tesco,300 g,"France, Ireland, en:united-kingdom",2024-09-01,15.59
REC-984645,13750,Le petit Gerblé nature,gerblé,200g,en:fr,2024-11-20,11.76
REC-637099,10108,Bastogne,"LU, Mondelez",260 g ℮,"France,en:belgium,en:reunion, en:new-caledonia, en:french-polynesia",2024-04-02,24.22
REC-872243,7122,90G FERRERO ROCHER TABLETTE LT,Ferrero Rocher,90g,"Belgium,Bulgaria,France,Germany,Morocco,Romania,United Kingdom,Italy",2025-05-18,20.01
REC-256797,10421,"Chocolate Bar, snickers","SNICKERS, Mars",,"Bulgaria,República Checa,Francia,Alemania,Marruecos,Polonia,España",2025-04-17,18.94
REC-891221,7883,Noix de cajou & cranberries,Alesto,200 g,"Belgique,Bulgarie,Croatie,France,Allemagne,Italie",2025-08-27,
REC-668354,5029,Chamonix,"LU,Mondelez","250 g ℮, (20 biscuits x 12,5 g)",France,2024-03-18,
REC-163360,12757,Twix Twin,Mars Wrigley,50g,"Belgium, Bulgaria, France, Germany, Hungary, Italy, Morocco, Romania, United Kingdom, en:saudi-arabia",2024-08-28,2.23
REC-817759,11291,AFTER EIGHT Coffret 300g,Nestlé,300 g,"Belgium, France, Ireland, Spain, United Kingdom, en:morocco",2026-01-03,
REC-919628,7157,Cookie Chocolat saveur noisette Sans sucres,Gerblé,130 gr,France,2024-11-07,16.9
REC-828515,9969,,,,Morocco,2025-08-15,
REC-653547,11328,NAPOLITAIN,Aiguebelle,4 grs,Morocco,2024-06-07,2.74
REC-124019,10597,Biscuit chocolat saveur amande,Gerblé,200 g,"Francia,Reunión",2024-08-31,12.36
REC-234442,14276,sablé sésame saveur vanille  - Gerblé sans sucres,Gerblé,132g,France,2025-08-21,4.09
REC-224813,11208,"Gerblé - Sablés sans sucres saveur citron et Yuzu, 132g (4.7oz)",,"132 g, 3 sachets de 4 biscuits","Belgique,France,Suisse",2024-11-17,23.59
REC-886778,8143,Ferrero Rocher x 16,Ferrero,200g,"Dänemark,Frankreich,Deutschland,Marokko,Schweiz",2024-09-12,13.75
REC-222243,8407,Fakiat Barbeque,leader food,18g,"France,Morocco",2025-09-15,5.96
REC-956956,13224,Sticks et bretzels d'Alsace,"Dr. Oetker, ANCEL",300 g,France,2025-02-11,
REC-565596,12121,Sea Salt & Balsamic Vinegar Crisps,Kettle,130g,"Ireland, en:united-kingdom",2024-03-27,4.56
REC-468646,11217,Excellence Noir Orange Intense,Lindt,100 g,"Canada,France",2025-08-19,22.06
REC-706461,6671,Crousti'Son Miel 🍯🐝Sésame,Gerblé,200 g,"en:france, en:La Réunion, en:Switzerland",2025-03-29,21.38
REC-258452,6678,pringles hot & spicy,pringles,165g,"Croatie,France,Allemagne,Maroc,Roumanie",2025-04-07,
REC-391937,10925,SEA SALTED,Seabrook,6 x 25g,United Kingdom,2025-04-10,
REC-541786,12292,Kinder Délice 10-pack,"Kinder,Ferrero",390g,"France,Germany,Italy,Morocco",2026-02-04,18.76
REC-705116,8552,Fourrés chocolat lait noisettes,Bjorg,,France,2026-01-15,3.34
REC-618179,7791,Tartines craquantes au sarrasin,,,"Belgique,France,Espagne,Suisse",2024-09-15,15.46
REC-805713,7030,Hohos,,,en:ma,2026-01-04,10.24
REC-787344,8824,Lemon Blueberry Oat Boosts,graze,4 x 30g,en:gb,2025-08-19,6.98
REC-452636,5813,Bimo,Merendina,36 g,Morocco,2025-03-02,12.78
REC-388435,6058,Oreo original,Mondelez,,en:Morocco,2024-07-23,16.2
REC-410200,11324,Malt Loaf,Soreen,,"France,United Kingdom",2025-04-06,18.84
REC-431929,10622,kinder chocolate,Kinder,50g,"Algérie,Australie,Brésil,France,Allemagne,Hong Kong,Hongrie,Italie,Lituanie,Maroc,Portugal,Roumanie,Espagne,Suisse",2024-05-25,14.96
REC-595599,14494,Whole Nut Milk Chocolate,Fin Carré,,"Bulgaria,France,Germany,Ireland,United Kingdom",2025-05-22,17.98
REC-420462,11667,Cuor di Cereale,Galletas Gullon,300 g,"Bulgaria, France, Italy, Morocco, en:romania",2025-01-03,12.52
REC-276469,9429,Milk Chocolate,Tony's Chocolonely,180g,"United Kingdom,en:united-kingdom",2024-09-26,1.92
REC-110488,12529,Smoky Barbecue Crunch,graze,100g,United Kingdom,2025-01-22,
REC-278242,14213,Sablé Nature sans sucres,Gerblé,132g,"France,Suisse,États-Unis",2025-02-28,20.37
REC-304978,5948,Break Chocolate Fingers,"Break,Tiffany",31 g,"Lebanon, en:morocco",2024-11-29,15.29
REC-938382,10480,Gifflar Cannelle,"Pågen,Gifflar",260 g,"Francia,Alemania,Italia,Países Bajos,España,Reino Unido",2026-02-03,23.2
REC-752253,8165,Gaufres Miel,Bjorg,175 g,"Croatia,France,Morocco,New Caledonia,Réunion,Switzerland",2025-12-24,
REC-668825,9445,Veg crisps,TYRRELL'S,125 gr,"France,Switzerland,UK",2025-10-29,10.65
REC-714142,7706,top cookies original,Excelo,32 g,Morocco,2024-06-04,3.0
REC-155683,14201,Tartines craquantes Froment,Maître Jean Pierre,250 gram,"België,Frankrijk,Duitsland",2025-12-07,16.14
REC-614633,11197,80% cacao noir,Carrefour,80 g,"France,Italie,Maroc,Espagne",2025-03-30,4.16
REC-810541,10650,Peanut Delight,nākd,4 x 35g,Royaume-Uni,2024-03-11,14.72
REC-719038,8305,Excelo nougat,Excelo,,ma,2024-12-28,
REC-891439,8216,Kinder Kinderini,Ferrero,250 g,"France,Allemagne,Italie,Suisse",2026-01-02,7.97
REC-590398,14693,,"Ferrero Rocher,Ferrero",,"Australia,Austria,Bélgica,Francia,Marruecos,España,Suiza,Reino Unido,Estados Unidos",2024-10-31,
REC-828436,12339,Buscalios,Risi,35g,"Francia,España, en:morocco",2025-10-13,22.21
REC-231742,11533,Biscuits Tacos,Reda Food,,Maroc,2024-06-25,7.47
REC-505283,11007,Dark chocolate 75%,Marks & Spencer,,en:gb,2025-10-30,3.88
REC-405146,5025,PEANUTS ROASTED & SALTED,Alesto,250 g,"Belgique,Bulgarie,France,Hongrie,Espagne,Suède",2025-02-08,21.93
REC-419555,14119,Roudor,St Michel,150 g,France,2024-03-31,1.02
REC-885496,9271,Tartined Craquantes Châtaigne,"Jardin bio, Léa Nature",150 g,France,2025-02-10,5.7
REC-749206,14466,Kitkat,Nestlé,36.5g,en:ma,2024-04-28,
REC-432435,12770,Crunchy,Be,34g,Maroc,2025-09-12,8.15
REC-503925,8359,Chips recette paysanne nature,Lays,155 g,France,2025-03-18,17.38
REC-109081,9704,Ready Salted Crisps,Walkers,,United Kingdom,2026-01-11,2.11
REC-801714,12355,Fine milled oatcakes,Nairn's,4 pouches of 8 oatcakes (250 g),United Kingdom,2024-08-29,9.84
REC-789642,14617,Prince Multicéréales Goût Chocolat Au Blé Complet,,293 g ℮ (15 biscuits),"France,Réunion",2025-09-24,7.03
REC-501122,8459,Nutella biscuits fergulf,"Ferrero, Nutella",166 g,"France, Italy, Morocco, United Kingdom, en:germany",2025-10-28,2.76
REC-425316,8036,Pringles Paprika,,40g,"Franța,Germania,Maroc",2025-09-25,20.8
REC-673861,8907,Chocolate For Change Single Origin 85% Cocoa Dark Chocolate,Coop,100 g,United Kingdom,2024-04-26,4.85
REC-923949,14607,80% Dark Chocolate,Sainsbury's,,en:gb,2025-04-14,2.71
REC-975360,8850,Pain au lait bio x12 420g,la boulangère,420 g,France,2026-01-26,5.26
REC-171363,11285,Hohos,,,en:ma,2024-09-26,23.3
REC-610460,8398,Protein Salted Caramel Nut,,40g,"France, Germany, United Kingdom, Frankreich, en:belgium",2024-11-08,7.75
REC-403782,7698,LU - Grany pommes,LU,125 g (x6),France,2026-01-24,24.67
REC-777889,11571,Pim's - Framboise,Lu,150 g,"Belgique,France,Maroc,Espagne,Suisse",2024-12-31,5.69
REC-378766,14247,Galleta ligera sin sal y sin azúcar,Gullón,80 g,"Francia,Marruecos,España",2025-02-13,
REC-327239,13402,Paahdettu maapähkinä,Alesto,200 g,"France,Spain,Finland",2024-06-30,3.51
REC-326397,9991,Chocolat noir 80% Équateur intense et floral,Ethiquable,100 g,"France,Espagne,Suisse",2025-10-27,16.41
REC-690278,14683,Chocolate negro 85% cacao,Hacendado,100.g.,España,2024-12-07,3.83
REC-102120,7648,Milk Chocolate,Fin Carré,100g,"Bulgaria,Finland,France,Germany,Hungary,Poland,Romania,Slovenia,Spain,Estonia",2024-09-16,6.92
REC-688832,10581,Dunkle Schokolade mit ganzen Haselnüssen,"fin Carré, Lidl fin Carré",100g,"Belgium,France,Germany,Netherlands,Poland,Spain,Switzerland",2025-05-31,22.64
REC-291490,12382,Biscuits fourrés aux framboises,,175 g,"France,Morocco,Switzerland",2025-12-15,19.27
REC-740623,7606,M&M's peanut,Mars Wrigley,330 g,"Belgium,France,Germany,Italy,Switzerland",2025-03-31,21.82
REC-110119,5506,Cake & Chock,"Milka,Mondelēz",,"奥地利,比利时,爱沙尼亚,法国,德国,意大利,拉脫維亞,立陶宛,荷蘭,波兰,葡萄牙,匈牙利",2025-08-31,
REC-247388,9226,Oregano Crostini Italian Bread Bites,Crosta & Mollica,150g,"France, en:united-kingdom",2024-09-14,16.31
REC-118961,6135,Oat Biscuits,,200 g,"New Zealand, United States, en:united-kingdom",2024-12-30,3.01
REC-348747,6106,Excellence À la Pointe de Fleur de Sel Noir,Lindt,100 g,"Bélgica,Dinamarca,Francia,Alemania,Italia,Países Bajos,Portugal,España,Suiza,Reino Unido",2025-04-20,12.48
REC-451588,6932,Moelleux chocolat noix,,138 g,"France,La Réunion",2024-02-22,9.18
REC-674481,8863,Berry Delight,Nakd,,United Kingdom,2025-01-03,12.51
REC-933861,6676,Ovomaltine crunchy,Ovo maltine,360g,"Belgium,France,Switzerland",2024-10-16,12.83
REC-985358,10037,Chocolat Bio noir 85%,Côte d'Or,90 g,"Belgique,France,La Réunion",2025-06-10,
REC-447978,8413,Crunchy Cereal Bars made with whole grain rolled oats and honey,Nature Valley,420 g,"France, United Kingdom, en:ireland",2025-12-10,9.55
REC-167533,14678,Sweeties Mini,aiguebelle,,Morocco,2025-11-04,16.49
REC-783284,10364,Cookies chocolate Chip,Sondey,225g,"Francia,Alemania,España,Suiza,en:England",2025-02-12,2.55
REC-895560,14747,,Wasa,270 g,"Italy, en:romania",2024-07-30,
REC-159182,10578,"Love, Corn (Sea Salt)",,115g,en:gb,2024-07-15,20.17
REC-228067,9824,,Florbú,,"Marruecos,España",2024-02-05,
REC-312884,6758,Digestive 0%,Hacendado,400g,España,2025-09-04,9.92
REC-750594,12775,,,,en:Morocco,2025-09-14,
REC-417952,12417,Genova - Double Creme,,38g,Morocco,2025-05-09,4.13
REC-867395,10685,Madagascar Dark Chocolate tummasuklaa,Preferred Selection,100 g,"Czech Republic,Germany,Ireland",2024-07-03,9.37
REC-597548,12785,Mini BN Chocolat,BN,175g (5x35g),"Belgique,France,Maroc,La Réunion,Suisse",2025-04-24,12.69
REC-154012,12482,Biscuit fondant choco 🍫noir (sans sucres ajoutés),Gerblé,126 g,Francia,2025-06-23,11.73
REC-245493,8880,4 Baguettes viennoises 340g,La Boulangère,340 g,France,2024-07-04,7.65
REC-550722,5410,Véritable Petit écolier Pocket Chocolat au Lait,LU,250g (10 x 25g),"France,Suisse",2025-12-15,15.04
REC-405850,13531,SHORTBREAD FINGERS,PATERSON'S,"20 units, 300gr total","Spain, en:united-kingdom",2025-11-29,11.55
REC-191215,10051,سيرجيو  صغيرة,,,en:morocco,2025-10-12,
REC-758625,11017,cioccolato fondente,fin carre,200 g,Italy,2024-10-28,5.48
REC-633365,5484,Chips sel de mer et poivre noir,Tyrrell’s,150g,"France,Allemagne,Royaume-Uni",2025-06-04,15.97
REC-613708,9966,NESTLÉ DESSERT Noir 205g,,205 g,France,2024-12-15,3.54
REC-793167,6407,Corn Thins Original,Real Foods,150g,"Australia,France,New Zealand,United Kingdom",2025-07-21,2.0
REC-914211,14067,Marmite Crunch,graze,100 g,"France,United Kingdom",2024-07-27,22.51
REC-815843,9336,Chipotle & lime,Manomasa,,en:gb,2024-11-15,3.67
REC-508584,11539,HIGH FIBRE CREAM CRACKERS,"Jacob's, Jacobs",,"Royaume-Uni, en:france",2024-10-25,12.73
REC-236097,12806,The Original Cracker,Ritz Bakery,200 g,"United Kingdom, United States",2025-12-22,16.67
REC-537240,7407,Müsli oat biscuits,Emco,60g,"France,Morocco,Czech Republic",2025-11-25,
REC-346552,9023,Ginger 60% Cocoa Bar,Green & Black's,90 g,"Spain, en:united-kingdom",2024-04-27,
REC-787632,11920,BARBECUE LENTIL CHIPS,PROPER,85 gram,"United Kingdom,Netherlands",2024-11-23,4.69
REC-473925,7936,"LU - Grany Chocolate 5 Cereals Bar x6, 125g (4.5oz)",Lu,125 g,"France,Guadeloupe",2025-06-16,14.74
REC-477514,11188,Kinder Riegel Einzelpackung,"Ferrero group,Kinder",100 gram,"Belgium,Bulgaria,France,Germany,Morocco,Poland,Spain,Switzerland",2025-05-08,6.36
REC-105082,6224,Melloeux Fruit Rouges,,,"Belgique,France,Portugal,La Réunion,Suisse",2024-12-16,5.46
REC-528664,10267,Just Snax Tortilla Chips,Sainsbury's basics,200 g,United Kingdom,2026-01-26,11.85
REC-887059,7787,"Hazelnut, Pecan & Maple Oat Bars",deliciously ella,3 x 50g,United Kingdom,2024-08-23,10.4
REC-756881,6573,"Bonne Maman - Quatre Quarts, 500g (17.6oz)",Bonne Maman,500 g e,Francia,2024-06-14,5.56
REC-436222,12499,Chips saveur Sel & Vinaigre,,125 g,"Croatie,France",2025-08-07,19.51
REC-910883,10674,Mignonnette noir de noir,"Côte d'or,Kraft Foods,Mondelez International",,"Belgium,China,France",2025-03-25,14.93
REC-594096,13112,La Paille d'Or aux framboises,"Lu, Mondelez International",170 g,"France,Suisse, en:belgium",2024-03-09,22.58
REC-953953,13647,Choco Wafer,"Milka,Mondelēz",180 g (6 x 30 g),"Belgique,France,Italie,Maroc,Portugal,Espagne",2025-04-06,
REC-162742,12477,Musli Oat biscuits (Blueberry),Emco,"Weigh 60g, 6 pieces inside","France, en:morocco",2024-11-07,17.9
REC-404794,8005,Lightly Salted Potato chips,Kettle,25g,en:gb,2025-06-21,4.21
REC-411911,6538,Palmito L'original,"Lu, Mondelez","100 g, 2 sachets","Belgique,France,Guadeloupe,Nouvelle-Calédonie,La Réunion,Luxembourg",2025-06-03,
REC-709714,9026,Curly cacahuète l'original,,160 g,"Canada,France",2025-08-21,4.98
REC-142011,11614,Salt and Vinegar Flavour Potato Crisps,Walkers,25 g,United Kingdom,2026-01-15,17.12
REC-224018,7160,Belvita original  - Biscuits petit déjeuner miel & pépites de chocolat,"Belvita, Lu, Mondelez",,"France,La Réunion,Suisse",2024-05-30,13.35
REC-450859,14600,Chocolat noir Bio 70%,"Côte d'Or,Mondelez International",90 g,"Belgium,France,Réunion",2025-05-14,10.2
REC-899654,7650,Chips sea salt & cider vinegar,Tyrrels,150g,"France, en:united-kingdom",2024-12-01,19.93
REC-637476,10477,Ready Salted Crisps,Tesco Finest,150g,"United Kingdom,Czech Republic",2024-07-06,16.99
REC-940651,10035,All butter shortbread fingers,Tesco,210g,en:gb,2024-12-02,10.44
REC-550308,7241,Petites Madeleines,St Michel,1 kg (57 unités),"France, en:reunion",2025-01-22,
REC-164799,13400,The Original Speculoos,Lotus,,"Francia,Alemania,Marruecos,Polonia,España",2024-06-24,19.8
REC-269908,12654,Dark chocolate,Moser Roth,25g,en:gb,2024-06-27,5.52
REC-904498,6405,Milk Single Origin Chocolate,Waitrose,100g,United Kingdom,2024-07-23,4.62
REC-633035,10082,,Excelo,,Morocco,2025-11-05,
REC-704624,11348,Snack poppé T&H,Too GoodFrance,85 g,Frankrijk,2024-02-23,22.83
REC-117145,6566,crackerbread,RYVITA,200g - 5g cad,"France, United Kingdom, en:ireland",2025-06-17,8.07
REC-526147,6216,Chocolate negro 99% cacao,HACENDADO,,España,2025-10-02,16.56
REC-528594,13701,Carres graines pepites de chocolat,"Lidl, Sondey",140 g,Frankrijk,2025-01-06,15.23
REC-559831,13836,Sucre Pure Via SpecialPatisserie,,,France,2024-04-03,4.82
REC-646271,10486,Chips de lentilles saveur oignons caramélisés,Vico,85 g,France,2024-09-07,7.75
REC-323617,8422,Excellence Noir Caramel à la pointe de sel,Lindt,100 g,France,2025-07-22,3.72
REC-330558,11609,Kinder Pinguin,"Kinder, Ferrero",240g,"France,Allemagne,Italie,Roumanie",2025-06-17,22.65
REC-243290,5811,Gerblé cacao céréales,Gerblé,160 g,Francia,2025-01-07,17.72
REC-884233,14107,Crakes choc,excelo,,en:ma,2024-06-03,23.59
REC-441343,9558,Petit déjeuner fruits rouges,Gerblé,,France,2025-03-19,
REC-386153,8164,Chocolat Tentation Noir Gourmand Amandes,Aiguebelle,,"France,Maroc,en:morocco",2024-09-30,12.82
REC-561962,10725,Noir amandes entières,"Côte d'or,Mondelez",180 g,"France,Morocco",2024-06-11,10.09
REC-684507,7706,Milk Caramel Sea Salt Chocolate,Tony's Chocolonely,180 g,United Kingdom,2024-09-22,
REC-724820,12941,Raffaello - Confetteria - Kokos & Mandelcreme,Ferrero,90 g,"Bulgaria,Francia,Alemania,Marruecos,Rumania,Reino Unido",2025-09-21,24.36
REC-449605,10319,Chocolate Chip Oat Biscuit Breaks,Nairn’s,160 g,"Czech Republic,Portugal,United Kingdom",2025-02-17,19.59
REC-949874,10721,Milk Chocolate Nut,fin CARRE,100,"Bulgaria,France,Germany",2025-09-20,18.32
REC-859685,8583,Lindt Excellence Dark Orange Intense,Lindt,100 g,"ประเทศออสเตรีย,ประเทศเบลเยียม,ประเทศโบลิเวีย,สาธารณรัฐเช็ก,ประเทศเดนมาร์ก,ประเทศเอสโตเนีย,ประเทศฝรั่งเศส,ประเทศฮังการี,ประเทศอิตาลี,ประเทศโมร็อกโก,ประเทศเนเธอร์แลนด์,ประเทศโปแลนด์,ประเทศสเปน,ประเทศสวิตเซอร์แลนด์,ประเทศไทย (Thai),สหราชอาณาจักร",2024-03-05,17.95
REC-522487,6246,Tyrrell's Sweet Chilli & Red Pepper,Tyrrell’s,150g,"France,Germany,Switzerland,United Kingdom,Netherlands",2024-05-13,
